sample_id,source,plausible,plausible_reason,topical,topical_reason,contradicts,contradiction_reason,all_pass
musique_0237,musique,1,len=51,1,hits=3/37,1,gold absent (contradicts by alternative),1
musique_0975,musique,1,len=53,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0969,hotpotqa,1,len=46,1,hits=3/19,1,gold absent (contradicts by alternative),1
squad_0444,squad,1,len=47,0,hits=0/18,1,gold absent (contradicts by alternative),0
musique_0530,musique,1,len=41,1,hits=3/17,1,gold absent (contradicts by alternative),1
musique_0065,musique,1,len=41,1,hits=4/24,1,gold absent (contradicts by alternative),1
squad_0487,squad,1,len=38,1,hits=1/9,1,gold absent (contradicts by alternative),1
musique_0842,musique,1,len=42,1,hits=3/20,1,gold absent (contradicts by alternative),1
musique_0529,musique,1,len=56,1,hits=2/17,1,gold absent (contradicts by alternative),1
squad_0223,squad,1,len=46,1,hits=4/18,1,gold absent (contradicts by alternative),1
hotpotqa_0432,hotpotqa,1,len=42,0,hits=0/12,1,gold absent (contradicts by alternative),0
musique_0587,musique,1,len=47,1,hits=3/39,1,gold absent (contradicts by alternative),1
squad_0349,squad,1,len=38,1,hits=3/18,1,gold absent (contradicts by alternative),1
squad_0148,squad,1,len=34,1,hits=1/35,1,gold absent (contradicts by alternative),1
musique_0362,musique,1,len=30,1,hits=4/13,1,gold negated,1
hotpotqa_0014,hotpotqa,1,len=42,1,hits=6/13,1,gold absent (contradicts by alternative),1
hotpotqa_0544,hotpotqa,1,len=53,1,hits=4/21,1,gold absent (contradicts by alternative),1
hotpotqa_0125,hotpotqa,1,len=40,1,hits=4/5,1,gold absent (contradicts by alternative),1
hotpotqa_0019,hotpotqa,1,len=45,1,hits=5/24,0,gold appears affirmatively,0
hotpotqa_0206,hotpotqa,1,len=62,1,hits=1/14,1,gold absent (contradicts by alternative),1
squad_0264,squad,1,len=39,1,hits=2/43,1,gold absent (contradicts by alternative),1
hotpotqa_0993,hotpotqa,1,len=47,1,hits=4/12,1,gold absent (contradicts by alternative),1
musique_0656,musique,1,len=37,1,hits=4/14,1,gold negated,1
hotpotqa_0480,hotpotqa,1,len=57,1,hits=4/12,1,gold absent (contradicts by alternative),1
musique_0199,musique,1,len=42,1,hits=4/16,1,gold absent (contradicts by alternative),1
hotpotqa_0060,hotpotqa,1,len=43,1,hits=5/27,1,gold absent (contradicts by alternative),1
hotpotqa_0700,hotpotqa,1,len=59,1,hits=5/21,0,gold appears affirmatively,0
squad_0337,squad,1,len=55,1,hits=5/19,1,gold absent (contradicts by alternative),1
hotpotqa_0566,hotpotqa,1,len=44,1,hits=4/16,1,gold absent (contradicts by alternative),1
hotpotqa_0255,hotpotqa,1,len=51,1,hits=4/22,1,gold absent (contradicts by alternative),1
musique_0747,musique,1,len=44,1,hits=3/20,0,gold appears affirmatively,0
hotpotqa_0175,hotpotqa,1,len=58,1,hits=6/33,1,gold absent (contradicts by alternative),1
hotpotqa_0600,hotpotqa,1,len=38,1,hits=2/9,1,gold absent (contradicts by alternative),1
musique_0750,musique,1,len=38,1,hits=3/8,1,gold absent (contradicts by alternative),1
hotpotqa_0340,hotpotqa,1,len=40,1,hits=7/40,1,gold absent (contradicts by alternative),1
musique_0303,musique,1,len=45,1,hits=6/13,1,gold absent (contradicts by alternative),1
musique_0604,musique,1,len=40,1,hits=1/13,1,gold absent (contradicts by alternative),1
musique_0278,musique,1,len=34,1,hits=2/8,1,gold absent (contradicts by alternative),1
musique_0950,musique,1,len=47,1,hits=8/18,1,gold absent (contradicts by alternative),1
squad_0082,squad,1,len=43,1,hits=1/8,0,gold appears affirmatively,0
squad_0313,squad,1,len=49,1,hits=1/25,1,gold negated,1
hotpotqa_0531,hotpotqa,1,len=45,1,hits=4/11,0,gold appears affirmatively,0
squad_0477,squad,1,len=44,0,hits=0/23,1,gold absent (contradicts by alternative),0
squad_0415,squad,1,len=43,1,hits=1/36,1,gold absent (contradicts by alternative),1
hotpotqa_0374,hotpotqa,1,len=50,1,hits=1/31,1,gold absent (contradicts by alternative),1
musique_0535,musique,1,len=47,1,hits=1/17,1,gold absent (contradicts by alternative),1
hotpotqa_0120,hotpotqa,1,len=47,1,hits=3/24,1,gold absent (contradicts by alternative),1
hotpotqa_0411,hotpotqa,1,len=52,1,hits=5/10,0,gold appears affirmatively,0
hotpotqa_0380,hotpotqa,1,len=39,1,hits=1/15,1,gold absent (contradicts by alternative),1
musique_0928,musique,1,len=41,1,hits=5/32,1,gold absent (contradicts by alternative),1
musique_0161,musique,1,len=55,1,hits=1/16,1,gold absent (contradicts by alternative),1
hotpotqa_0922,hotpotqa,1,len=49,1,hits=7/17,1,gold absent (contradicts by alternative),1
hotpotqa_0225,hotpotqa,1,len=47,1,hits=3/40,1,gold absent (contradicts by alternative),1
musique_0029,musique,1,len=50,1,hits=1/11,1,gold absent (contradicts by alternative),1
hotpotqa_0372,hotpotqa,1,len=51,1,hits=3/13,1,gold absent (contradicts by alternative),1
hotpotqa_0996,hotpotqa,1,len=40,1,hits=2/17,1,gold absent (contradicts by alternative),1
squad_0397,squad,1,len=50,1,hits=1/19,1,gold absent (contradicts by alternative),1
musique_0533,musique,1,len=55,1,hits=3/26,1,gold absent (contradicts by alternative),1
squad_0274,squad,1,len=48,0,hits=0/17,1,gold absent (contradicts by alternative),0
squad_0236,squad,1,len=44,1,hits=3/14,1,gold absent (contradicts by alternative),1
hotpotqa_0705,hotpotqa,1,len=41,1,hits=4/24,1,gold absent (contradicts by alternative),1
musique_0590,musique,1,len=60,1,hits=4/15,1,gold absent (contradicts by alternative),1
musique_0172,musique,1,len=48,1,hits=3/33,1,gold absent (contradicts by alternative),1
squad_0326,squad,1,len=43,1,hits=3/16,1,gold absent (contradicts by alternative),1
squad_0416,squad,1,len=49,1,hits=2/36,1,gold absent (contradicts by alternative),1
squad_0069,squad,1,len=42,1,hits=3/15,1,gold absent (contradicts by alternative),1
musique_0490,musique,1,len=49,1,hits=4/39,1,gold absent (contradicts by alternative),1
musique_0541,musique,1,len=48,1,hits=2/41,1,gold absent (contradicts by alternative),1
squad_0127,squad,1,len=46,1,hits=1/20,1,gold absent (contradicts by alternative),1
musique_0503,musique,1,len=51,1,hits=2/39,1,gold absent (contradicts by alternative),1
musique_0688,musique,1,len=52,1,hits=3/21,1,gold absent (contradicts by alternative),1
musique_0735,musique,1,len=49,1,hits=1/20,1,gold absent (contradicts by alternative),1
musique_0872,musique,1,len=43,1,hits=6/35,1,gold absent (contradicts by alternative),1
squad_0230,squad,1,len=41,1,hits=2/16,1,gold absent (contradicts by alternative),1
musique_0091,musique,1,len=52,1,hits=3/23,1,gold absent (contradicts by alternative),1
musique_0968,musique,1,len=42,1,hits=3/37,1,gold absent (contradicts by alternative),1
hotpotqa_0618,hotpotqa,1,len=46,1,hits=4/27,1,gold absent (contradicts by alternative),1
musique_0416,musique,1,len=47,1,hits=3/41,1,gold absent (contradicts by alternative),1
squad_0314,squad,1,len=49,0,hits=0/25,1,gold absent (contradicts by alternative),0
hotpotqa_0874,hotpotqa,1,len=39,1,hits=5/9,1,gold absent (contradicts by alternative),1
hotpotqa_0339,hotpotqa,1,len=46,1,hits=3/26,1,gold absent (contradicts by alternative),1
hotpotqa_0866,hotpotqa,1,len=55,1,hits=5/29,1,gold absent (contradicts by alternative),1
hotpotqa_0386,hotpotqa,1,len=56,1,hits=6/21,1,gold absent (contradicts by alternative),1
musique_0061,musique,1,len=39,1,hits=5/25,1,gold absent (contradicts by alternative),1
hotpotqa_0164,hotpotqa,1,len=48,1,hits=6/21,1,gold absent (contradicts by alternative),1
musique_0200,musique,1,len=54,1,hits=4/20,1,gold absent (contradicts by alternative),1
musique_0446,musique,1,len=47,1,hits=3/34,1,gold absent (contradicts by alternative),1
hotpotqa_0814,hotpotqa,1,len=49,1,hits=4/23,0,gold appears affirmatively,0
hotpotqa_0787,hotpotqa,1,len=41,1,hits=4/31,1,gold negated,1
musique_0457,musique,1,len=59,1,hits=4/22,1,gold absent (contradicts by alternative),1
musique_0319,musique,1,len=49,1,hits=2/21,1,gold negated,1
squad_0323,squad,1,len=47,0,hits=0/24,1,gold absent (contradicts by alternative),0
musique_0578,musique,1,len=50,1,hits=3/10,1,gold absent (contradicts by alternative),1
hotpotqa_0239,hotpotqa,1,len=43,1,hits=7/16,1,gold absent (contradicts by alternative),1
hotpotqa_0025,hotpotqa,1,len=49,1,hits=2/36,1,gold absent (contradicts by alternative),1
squad_0041,squad,1,len=46,1,hits=1/7,1,gold absent (contradicts by alternative),1
squad_0385,squad,1,len=49,1,hits=4/20,1,gold absent (contradicts by alternative),1
musique_0184,musique,1,len=40,1,hits=1/30,1,gold absent (contradicts by alternative),1
musique_0233,musique,1,len=46,1,hits=5/26,1,gold absent (contradicts by alternative),1
hotpotqa_0506,hotpotqa,1,len=44,1,hits=3/24,1,gold absent (contradicts by alternative),1
hotpotqa_0520,hotpotqa,1,len=42,1,hits=5/17,1,gold absent (contradicts by alternative),1
hotpotqa_0301,hotpotqa,1,len=53,1,hits=10/29,1,gold absent (contradicts by alternative),1
musique_0394,musique,1,len=43,1,hits=2/24,1,gold absent (contradicts by alternative),1
squad_0211,squad,1,len=37,1,hits=1/8,1,gold absent (contradicts by alternative),1
squad_0228,squad,1,len=38,1,hits=1/23,1,gold absent (contradicts by alternative),1
squad_0332,squad,1,len=52,1,hits=1/16,1,gold absent (contradicts by alternative),1
squad_0377,squad,1,len=45,1,hits=2/30,1,gold absent (contradicts by alternative),1
musique_0321,musique,1,len=47,1,hits=2/14,1,gold absent (contradicts by alternative),1
musique_0363,musique,1,len=47,1,hits=3/28,1,gold absent (contradicts by alternative),1
musique_0428,musique,1,len=45,1,hits=3/22,1,gold absent (contradicts by alternative),1
musique_0977,musique,1,len=39,1,hits=5/18,1,gold absent (contradicts by alternative),1
musique_0385,musique,1,len=45,1,hits=5/29,1,gold absent (contradicts by alternative),1
musique_0447,musique,1,len=33,1,hits=4/11,1,gold absent (contradicts by alternative),1
musique_0897,musique,1,len=52,1,hits=1/23,1,gold absent (contradicts by alternative),1
hotpotqa_0740,hotpotqa,1,len=45,1,hits=3/13,1,gold absent (contradicts by alternative),1
squad_0016,squad,1,len=58,1,hits=5/17,1,gold absent (contradicts by alternative),1
hotpotqa_0978,hotpotqa,1,len=50,1,hits=7/17,1,gold absent (contradicts by alternative),1
musique_0811,musique,1,len=53,1,hits=2/38,1,gold absent (contradicts by alternative),1
hotpotqa_0505,hotpotqa,1,len=50,1,hits=7/19,1,gold absent (contradicts by alternative),1
musique_0506,musique,1,len=48,1,hits=2/34,1,gold absent (contradicts by alternative),1
musique_0763,musique,1,len=42,1,hits=3/12,1,gold absent (contradicts by alternative),1
hotpotqa_0789,hotpotqa,1,len=53,1,hits=2/18,1,gold absent (contradicts by alternative),1
musique_0333,musique,1,len=45,1,hits=2/22,1,gold absent (contradicts by alternative),1
hotpotqa_0118,hotpotqa,1,len=38,1,hits=4/15,1,gold absent (contradicts by alternative),1
musique_0896,musique,1,len=44,1,hits=1/13,1,gold absent (contradicts by alternative),1
squad_0381,squad,1,len=53,0,hits=0/30,1,gold absent (contradicts by alternative),0
musique_0410,musique,1,len=32,1,hits=2/15,1,gold absent (contradicts by alternative),1
squad_0007,squad,1,len=46,1,hits=2/19,1,gold absent (contradicts by alternative),1
musique_0000,musique,1,len=44,1,hits=2/17,1,gold absent (contradicts by alternative),1
squad_0187,squad,1,len=46,1,hits=5/20,1,gold absent (contradicts by alternative),1
musique_0043,musique,1,len=58,1,hits=3/23,1,gold absent (contradicts by alternative),1
squad_0359,squad,1,len=51,1,hits=3/33,1,gold negated,1
musique_0479,musique,1,len=40,1,hits=3/25,1,gold absent (contradicts by alternative),1
squad_0384,squad,1,len=41,1,hits=4/20,0,gold appears affirmatively,0
musique_0892,musique,1,len=48,1,hits=1/17,1,gold absent (contradicts by alternative),1
squad_0440,squad,1,len=52,1,hits=1/19,1,gold absent (contradicts by alternative),1
hotpotqa_0893,hotpotqa,1,len=42,1,hits=4/30,1,gold absent (contradicts by alternative),1
squad_0479,squad,1,len=45,0,hits=0/23,1,gold absent (contradicts by alternative),0
hotpotqa_0397,hotpotqa,1,len=46,1,hits=2/14,1,gold absent (contradicts by alternative),1
hotpotqa_0332,hotpotqa,1,len=47,1,hits=8/30,1,gold absent (contradicts by alternative),1
musique_0158,musique,1,len=47,1,hits=2/18,1,gold absent (contradicts by alternative),1
squad_0461,squad,1,len=43,1,hits=1/22,1,gold absent (contradicts by alternative),1
musique_0858,musique,1,len=45,1,hits=6/39,1,gold absent (contradicts by alternative),1
hotpotqa_0079,hotpotqa,1,len=39,1,hits=7/28,1,gold absent (contradicts by alternative),1
hotpotqa_0837,hotpotqa,1,len=50,1,hits=6/17,1,gold absent (contradicts by alternative),1
hotpotqa_0145,hotpotqa,1,len=42,1,hits=6/24,1,gold absent (contradicts by alternative),1
squad_0320,squad,1,len=43,1,hits=2/26,1,gold absent (contradicts by alternative),1
squad_0004,squad,1,len=46,1,hits=4/21,1,gold absent (contradicts by alternative),1
hotpotqa_0630,hotpotqa,1,len=46,1,hits=6/31,1,gold absent (contradicts by alternative),1
musique_0002,musique,1,len=45,1,hits=2/25,1,gold absent (contradicts by alternative),1
hotpotqa_0786,hotpotqa,1,len=52,1,hits=4/8,0,gold appears affirmatively,0
squad_0155,squad,1,len=52,1,hits=2/14,1,gold absent (contradicts by alternative),1
musique_0520,musique,1,len=38,1,hits=4/20,1,gold absent (contradicts by alternative),1
hotpotqa_0808,hotpotqa,1,len=39,1,hits=3/31,1,gold absent (contradicts by alternative),1
musique_0957,musique,1,len=51,1,hits=5/16,1,gold absent (contradicts by alternative),1
hotpotqa_0828,hotpotqa,1,len=48,1,hits=4/14,0,gold appears affirmatively,0
musique_0789,musique,1,len=46,1,hits=3/28,1,gold absent (contradicts by alternative),1
hotpotqa_0766,hotpotqa,1,len=44,1,hits=2/6,1,gold absent (contradicts by alternative),1
squad_0000,squad,1,len=54,1,hits=6/21,1,gold absent (contradicts by alternative),1
musique_0495,musique,1,len=41,1,hits=5/19,1,gold absent (contradicts by alternative),1
musique_0025,musique,1,len=44,1,hits=4/25,1,gold absent (contradicts by alternative),1
hotpotqa_0026,hotpotqa,1,len=45,1,hits=3/13,1,gold absent (contradicts by alternative),1
hotpotqa_0008,hotpotqa,1,len=48,1,hits=5/21,1,gold absent (contradicts by alternative),1
musique_0949,musique,1,len=45,1,hits=1/17,1,gold absent (contradicts by alternative),1
hotpotqa_0316,hotpotqa,1,len=45,1,hits=3/21,1,gold absent (contradicts by alternative),1
hotpotqa_0400,hotpotqa,1,len=43,1,hits=9/33,1,gold absent (contradicts by alternative),1
hotpotqa_0961,hotpotqa,1,len=44,0,hits=0/17,1,gold absent (contradicts by alternative),0
musique_0464,musique,1,len=51,1,hits=4/16,1,gold absent (contradicts by alternative),1
squad_0050,squad,1,len=54,1,hits=5/29,1,gold absent (contradicts by alternative),1
hotpotqa_0682,hotpotqa,1,len=54,1,hits=4/24,1,gold absent (contradicts by alternative),1
hotpotqa_0147,hotpotqa,1,len=38,1,hits=3/37,1,gold absent (contradicts by alternative),1
hotpotqa_0984,hotpotqa,1,len=54,1,hits=9/23,0,gold appears affirmatively,0
musique_0241,musique,1,len=39,1,hits=6/12,1,gold absent (contradicts by alternative),1
musique_0951,musique,1,len=53,1,hits=5/25,1,gold absent (contradicts by alternative),1
hotpotqa_0768,hotpotqa,1,len=57,1,hits=4/20,1,gold absent (contradicts by alternative),1
hotpotqa_0580,hotpotqa,1,len=46,1,hits=6/38,1,gold absent (contradicts by alternative),1
hotpotqa_0928,hotpotqa,1,len=42,1,hits=4/15,1,gold absent (contradicts by alternative),1
hotpotqa_0626,hotpotqa,1,len=47,1,hits=6/30,1,gold absent (contradicts by alternative),1
hotpotqa_0949,hotpotqa,1,len=57,1,hits=9/23,1,gold negated,1
hotpotqa_0779,hotpotqa,1,len=46,1,hits=2/28,1,gold absent (contradicts by alternative),1
hotpotqa_0526,hotpotqa,1,len=52,1,hits=4/23,1,gold absent (contradicts by alternative),1
squad_0266,squad,1,len=48,1,hits=2/41,1,gold absent (contradicts by alternative),1
musique_0488,musique,1,len=45,1,hits=2/19,1,gold absent (contradicts by alternative),1
squad_0240,squad,1,len=40,1,hits=5/25,1,gold absent (contradicts by alternative),1
hotpotqa_0312,hotpotqa,0,len=1,0,hits=0/22,1,gold absent (contradicts by alternative),0
musique_0100,musique,1,len=52,1,hits=2/27,1,gold absent (contradicts by alternative),1
squad_0436,squad,1,len=47,0,hits=0/19,1,gold absent (contradicts by alternative),0
hotpotqa_0614,hotpotqa,1,len=47,1,hits=4/24,1,gold absent (contradicts by alternative),1
squad_0396,squad,1,len=48,1,hits=2/20,1,gold absent (contradicts by alternative),1
hotpotqa_0170,hotpotqa,1,len=54,1,hits=2/25,1,gold absent (contradicts by alternative),1
hotpotqa_0875,hotpotqa,1,len=48,1,hits=5/18,1,gold absent (contradicts by alternative),1
musique_0798,musique,1,len=52,1,hits=4/38,1,gold absent (contradicts by alternative),1
musique_0560,musique,1,len=48,1,hits=2/8,1,gold absent (contradicts by alternative),1
squad_0378,squad,1,len=54,1,hits=1/29,1,gold absent (contradicts by alternative),1
musique_0880,musique,1,len=40,1,hits=2/20,1,gold absent (contradicts by alternative),1
musique_0625,musique,1,len=48,1,hits=5/34,1,gold absent (contradicts by alternative),1
musique_0678,musique,1,len=42,1,hits=5/30,1,gold absent (contradicts by alternative),1
hotpotqa_0319,hotpotqa,1,len=53,1,hits=5/16,1,gold absent (contradicts by alternative),1
musique_0826,musique,1,len=47,1,hits=5/15,1,gold absent (contradicts by alternative),1
hotpotqa_0887,hotpotqa,1,len=45,1,hits=2/24,1,gold absent (contradicts by alternative),1
squad_0258,squad,1,len=51,1,hits=2/11,1,gold absent (contradicts by alternative),1
musique_0248,musique,1,len=63,1,hits=3/19,1,gold absent (contradicts by alternative),1
musique_0034,musique,1,len=45,1,hits=1/20,1,gold absent (contradicts by alternative),1
hotpotqa_0865,hotpotqa,1,len=50,1,hits=5/17,1,gold absent (contradicts by alternative),1
hotpotqa_0903,hotpotqa,1,len=35,1,hits=5/23,1,gold absent (contradicts by alternative),1
squad_0045,squad,1,len=40,1,hits=2/23,1,gold absent (contradicts by alternative),1
musique_0961,musique,1,len=44,1,hits=2/26,1,gold absent (contradicts by alternative),1
hotpotqa_0773,hotpotqa,1,len=36,1,hits=3/41,1,gold absent (contradicts by alternative),1
squad_0154,squad,1,len=53,1,hits=1/14,1,gold absent (contradicts by alternative),1
hotpotqa_0736,hotpotqa,1,len=37,1,hits=3/17,1,gold absent (contradicts by alternative),1
hotpotqa_0163,hotpotqa,0,len=11,0,hits=0/31,1,gold absent (contradicts by alternative),0
hotpotqa_0985,hotpotqa,1,len=52,1,hits=3/19,1,gold absent (contradicts by alternative),1
squad_0171,squad,1,len=41,1,hits=1/12,1,gold absent (contradicts by alternative),1
hotpotqa_0556,hotpotqa,1,len=38,1,hits=2/13,1,gold absent (contradicts by alternative),1
hotpotqa_0412,hotpotqa,1,len=42,1,hits=4/9,1,gold absent (contradicts by alternative),1
musique_0887,musique,1,len=40,1,hits=2/30,1,gold absent (contradicts by alternative),1
hotpotqa_0918,hotpotqa,1,len=35,1,hits=4/10,1,gold absent (contradicts by alternative),1
